Customer_ID,Customer_Name,State,District,Market,Season,Commodity,Variety
1157,darkash,Karnataka,Chikmagalur,Chikkamagalore,Rabi       ,Bhindi(Ladies Finger),Bhindi
1158,darshan,Karnataka,Chikmagalur,Chikkamagalore,Kharif     ,Black pepper,Malabar
1159,darshana,Karnataka,Chikmagalur,Chikkamagalore,Kharif     ,Carrot,Other
1160,darshna,Karnataka,Chikmagalur,Chikkamagalore,Rabi       ,Cauliflower,Local
1161,dasharath,Karnataka,Chikmagalur,Chikkamagalore,Kharif     ,Green Chilli,Green Chilly
1162,dashrath,Karnataka,Chikmagalur,Chikkamagalore,Rabi       ,Onion,Other
1163,data,Karnataka,Chikmagalur,Chikkamagalore,Kharif     ,Potato,Other
1164,dataterya,Karnataka,Chikmagalur,Chikkamagalore,Rabi       ,Ridgeguard(Tori),Ridgeguard(Tori)
1165,dauad,Karnataka,Chikmagalur,Chikkamagalore,Kharif     ,Tomato,Tomato
1166,dauji,Karnataka,Davangere,Harihara,Kharif     ,Coconut,Grade-I
1167,daulat,Karnataka,Davangere,Honnali,Kharif     ,Arecanut(Betelnut/Supari),Rashi
1168,daveena,Karnataka,Davangere,Honnali,Kharif     ,Cabbage,Cabbage
1169,davender,Karnataka,Davangere,Honnali,Rabi       ,Cucumbar(Kheera),Cucumbar
1170,davendra,Karnataka,Davangere,Honnali,Kharif     ,Green Chilli,Green Chilly
1171,davinder,Karnataka,Hassan,Arasikere,Rabi       ,Black Gram Dal (Urd Dal),Black Gram Dal
1172,daya,Karnataka,Hassan,Arasikere,Kharif     ,Coconut,Grade-III
1173,dayal,Karnataka,Hassan,Arasikere,Rabi       ,Elephant Yam (Suran),Elephant Yam (Suran)
1174,dayaram,Karnataka,Hassan,Arasikere,Kharif     ,Ragi (Finger Millet),Local
1175,dayawati,Karnataka,Kolar,Bangarpet,Rabi       ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
1176,deba,Karnataka,Kolar,Bangarpet,Kharif     ,Beans,Beans (Whole)
1177,deeksha,Karnataka,Kolar,Bangarpet,Rabi       ,Beetroot,Beetroot
1178,deelip,Karnataka,Kolar,Bangarpet,Kharif     ,Bhindi(Ladies Finger),Bhindi
1179,deen,Karnataka,Kolar,Bangarpet,Rabi       ,Brinjal,Brinjal
1180,deendyal,Karnataka,Kolar,Bangarpet,Kharif     ,Cabbage,Cabbage
1181,deep,Karnataka,Kolar,Bangarpet,Kharif     ,Capsicum,Capsicum
1182,deepa,Karnataka,Kolar,Bangarpet,Kharif     ,Carrot,Carrot
1183,deepaak,Karnataka,Kolar,Bangarpet,Kharif     ,Cauliflower,Local
1184,deepak,Karnataka,Kolar,Bangarpet,Kharif     ,Chapparad Avare,Chapparada Avarekai
1185,deepali,Karnataka,Kolar,Bangarpet,Rabi       ,Chilly Capsicum,Chilly Capsicum
1186,deepan,Karnataka,Kolar,Bangarpet,Kharif     ,Cucumbar(Kheera),Cucumbar
1187,deepanker,Karnataka,Kolar,Bangarpet,Rabi       ,Green Avare (W),Green Avare (W)
1188,deepanshi,Karnataka,Kolar,Bangarpet,Kharif     ,Green Chilli,Green Chilly
1189,deepanshu,Karnataka,Kolar,Bangarpet,Kharif     ,Knool Khol,Knool Khol
1190,deepansu,Karnataka,Kolar,Bangarpet,Kharif     ,Potato,Local
1191,deepanti,Karnataka,Kolar,Bangarpet,Kharif     ,Raddish,Raddish
1192,deepchand,Karnataka,Kolar,Bangarpet,Rabi       ,Rice,Sarbati Raw
1193,deepender,Karnataka,Kolar,Bangarpet,Kharif     ,Seemebadnekai,Seemebadanekai
1194,deepi,Karnataka,Kolar,Bangarpet,Rabi       ,Tomato,Tomato
1195,deepika,Karnataka,Kolar,Chintamani,Kharif     ,Beans,Beans (Whole)
1196,deepka,Karnataka,Kolar,Chintamani,Rabi       ,Beetroot,Beetroot
1197,deepmala,Karnataka,Kolar,Chintamani,Kharif     ,Bhindi(Ladies Finger),Bhindi
1198,deepnarayan,Karnataka,Kolar,Chintamani,Rabi       ,Bitter gourd,Bitter Gourd
1199,deepshikha,Karnataka,Kolar,Chintamani,Kharif     ,Brinjal,Brinjal
1200,deepti,Karnataka,Kolar,Chintamani,Rabi       ,Bunch Beans,Bunch Beans
1201,deepu,Karnataka,Kolar,Chintamani,Kharif     ,Cabbage,Cabbage
1202,deepvhand,Karnataka,Kolar,Chintamani,Rabi       ,Capsicum,Capsicum
1203,deeraj,Karnataka,Kolar,Chintamani,Kharif     ,Carrot,Carrot
1204,deerendra,Karnataka,Kolar,Chintamani,Kharif     ,Cauliflower,Local
1205,deewan,Karnataka,Kolar,Chintamani,Rabi       ,Chilly Capsicum,Chilly Capsicum
1206,deeya,Karnataka,Kolar,Chintamani,Kharif     ,Cucumbar(Kheera),Cucumbar
1207,denesh,Karnataka,Kolar,Chintamani,Kharif     ,Ginger(Green),Green Ginger
1208,deni,Karnataka,Kolar,Chintamani,Rabi       ,Green Chilli,Green Chilly
1209,deou,Karnataka,Kolar,Chintamani,Kharif     ,Knool Khol,Knool Khol
1210,depali,Karnataka,Kolar,Chintamani,Rabi       ,Onion,Onion
1211,depander,Karnataka,Kolar,Chintamani,Kharif     ,Potato,Local
1212,desh,Karnataka,Kolar,Chintamani,Kharif     ,Raddish,Raddish
1213,deshraj,Karnataka,Kolar,Chintamani,Kharif     ,Rice,Hansa
1214,dev,Karnataka,Kolar,Chintamani,Kharif     ,Rice,Sona
1215,deva,Karnataka,Kolar,Chintamani,Rabi       ,Ridgeguard(Tori),Ridgeguard(Tori)
1216,devanand,Karnataka,Kolar,Chintamani,Kharif     ,Thondekai,Thondekai
1217,devanti,Karnataka,Kolar,Chintamani,Rabi       ,Tomato,Tomato
1218,devasheeh,Karnataka,Mandya,Mandya,Kharif     ,Banana,Elakki Bale
1219,devashish,Karnataka,Mandya,Mandya,Rabi       ,Chrysanthemum(Loose),Other
1220,devasish,Karnataka,Mandya,Mandya,Kharif     ,Rose(Loose)),Other
1221,devdhari,Karnataka,Mandya,Mandya,Rabi       ,Tender Coconut,Tender Coconut
1222,devender,Karnataka,Raichur,Sindhanur,Kharif     ,Dry Chillies,Local
1223,devendr,Karnataka,Raichur,Sindhanur,Rabi       ,Rice,Pusa Basmati Raw (Old)
1224,devendra,Karnataka,Shimoga,Shimoga,Kharif     ,Arhar Dal(Tur Dal),Arhar Dal(Tur)
1225,devendri,Karnataka,Shimoga,Shimoga,Rabi       ,Beans,Beans (Whole)
1226,devesh,Karnataka,Shimoga,Shimoga,Kharif     ,Beetroot,Beetroot
1227,devi,Karnataka,Shimoga,Shimoga,Rabi       ,Bengal Gram Dal (Chana Dal),Bengal Gram Dal
1228,devid,Karnataka,Shimoga,Shimoga,Kharif     ,Bengal Gram(Gram)(Whole),Jawari/Local
1229,devideen,Karnataka,Shimoga,Shimoga,Kharif     ,Bhindi(Ladies Finger),Bhindi
1230,devik,Karnataka,Shimoga,Shimoga,Kharif     ,Black Gram Dal (Urd Dal),Black Gram Dal
1231,devika,Karnataka,Shimoga,Shimoga,Rabi       ,Brinjal,Brinjal
1232,devilal,Karnataka,Shimoga,Shimoga,Kharif     ,Cabbage,Cabbage
1233,devinder,Karnataka,Shimoga,Shimoga,Kharif     ,Carrot,Carrot
1234,devkali,Karnataka,Shimoga,Shimoga,Kharif     ,Cauliflower,Cauliflower
1235,devki,Karnataka,Shimoga,Shimoga,Kharif     ,Corriander seed,Coriander Seed
1236,devkran,Karnataka,Shimoga,Shimoga,Kharif     ,Cucumbar(Kheera),Cucumbar
1237,devli,Karnataka,Shimoga,Shimoga,Kharif     ,Drumstick,Drumstick
1238,devpal,Karnataka,Shimoga,Shimoga,Kharif     ,Ginger(Green),Green Ginger
1239,devraj,Karnataka,Shimoga,Shimoga,Kharif     ,Green Chilli,Green Chilly
1240,devya,Karnataka,Shimoga,Shimoga,Kharif     ,Green Gram (Moong)(Whole),Green (Whole)
1241,devyani,Karnataka,Shimoga,Shimoga,Rabi       ,Green Gram Dal (Moong Dal),Green Gram Dal
1242,deyji,Karnataka,Shimoga,Shimoga,Kharif     ,Gur(Jaggery),Unde
1243,dhakhadevi,Karnataka,Shimoga,Shimoga,Rabi       ,Jowar(Sorghum),Jowar ( White)
1244,dhalchand,Karnataka,Shimoga,Shimoga,Kharif     ,Kulthi(Horse Gram),Horse gram (Whole)
1245,dhamender,Karnataka,Shimoga,Shimoga,Rabi       ,Methi Seeds,Methiseeds
1246,dhamini,Karnataka,Shimoga,Shimoga,Kharif     ,Mustard,Other
1247,dhan,Karnataka,Shimoga,Shimoga,Kharif     ,Onion,Onion
1248,dhana,Karnataka,Shimoga,Shimoga,Rabi       ,Potato,Local
1249,dhananjai,Karnataka,Shimoga,Shimoga,Kharif     ,Raddish,Raddish
1250,dhananjay,Karnataka,Shimoga,Shimoga,Rabi       ,Ragi (Finger Millet),Red
1251,dhaneswar,Karnataka,Shimoga,Shimoga,Kharif     ,Rice,Coarse
1252,dhaney,Karnataka,Shimoga,Shimoga,Rabi       ,Rice,Fine
1253,dhani,Karnataka,Shimoga,Shimoga,Kharif     ,Rice,Medium
1254,dhaniya,Karnataka,Shimoga,Shimoga,Rabi       ,Ridgeguard(Tori),Ridgeguard(Tori)
1255,dhanjay,Karnataka,Shimoga,Shimoga,Kharif     ,Tomato,Tomato
1256,dhanna,Karnataka,Shimoga,Shimoga,Rabi       ,Wheat,Super Fine
1257,dhanni,Kerala,Alappuzha,Alappuzha,Kharif     ,Amphophalus,Other
1258,dhannu,Kerala,Alappuzha,Alappuzha,Rabi       ,Banana - Green,Other
1259,dhanpat,Kerala,Alappuzha,Alappuzha,Kharif     ,Beetroot,Other
1260,dhanpati,Kerala,Alappuzha,Alappuzha,Rabi       ,Bhindi(Ladies Finger),Other
1261,dhanraj,Kerala,Alappuzha,Alappuzha,Kharif     ,Bitter gourd,Other
1262,dhansinghpuri,Kerala,Alappuzha,Alappuzha,Kharif     ,Bottle gourd,Other
1263,dhanu,Kerala,Alappuzha,Alappuzha,Kharif     ,Brinjal,Other
1264,dhanwanti,Kerala,Alappuzha,Alappuzha,Kharif     ,Cabbage,Other
1265,dhanwati,Kerala,Alappuzha,Alappuzha,Rabi       ,Capsicum,Other
1266,dhapu,Kerala,Alappuzha,Alappuzha,Kharif     ,Carrot,Other
1267,dhara,Kerala,Alappuzha,Alappuzha,Rabi       ,Cauliflower,Other
1268,dharam,Kerala,Alappuzha,Alappuzha,Kharif     ,Coconut,Other
1269,dharambir,Kerala,Alappuzha,Alappuzha,Rabi       ,Colacasia,Colacasia
1270,dharamender,Kerala,Alappuzha,Alappuzha,Kharif     ,Colacasia,Other
1271,dharampal,Kerala,Alappuzha,Alappuzha,Rabi       ,Cowpea(Veg),Other
1272,dharamveer,Kerala,Alappuzha,Alappuzha,Kharif     ,Cucumbar(Kheera),Cucumbar
1273,dharamvir,Kerala,Alappuzha,Alappuzha,Kharif     ,Drumstick,Other
1274,dharm,Kerala,Alappuzha,Alappuzha,Rabi       ,French Beans (Frasbean),Other
1275,dharma,Kerala,Alappuzha,Alappuzha,Kharif     ,Garlic,Other
1276,dharmandra,Kerala,Alappuzha,Alappuzha,Rabi       ,Ginger(Green),Other
1277,dharmbir,Kerala,Alappuzha,Alappuzha,Kharif     ,Green Chilli,Other
1278,dharmender,Kerala,Alappuzha,Alappuzha,Rabi       ,Indian Beans (Seam),Other
1279,dharmendera,Kerala,Alappuzha,Alappuzha,Kharif     ,Lemon,Other
1280,dharmendr,Kerala,Alappuzha,Alappuzha,Rabi       ,Little gourd (Kundru),Other
1281,dharmendra,Kerala,Alappuzha,Alappuzha,Kharif     ,Mango (Raw-Ripe),Other
1282,dharminder,Kerala,Alappuzha,Alappuzha,Rabi       ,Mint(Pudina),Other
1283,dharmpal,Kerala,Alappuzha,Alappuzha,Kharif     ,Onion,Big
1284,dharmraj,Kerala,Alappuzha,Alappuzha,Rabi       ,Onion,Small
1285,dharmshila,Kerala,Alappuzha,Alappuzha,Kharif     ,Pineapple,Other
1286,dharmveer,Kerala,Alappuzha,Alappuzha,Rabi       ,Potato,Other
1287,dharmvir,Kerala,Alappuzha,Alappuzha,Kharif     ,Pumpkin,Other
1288,dharvesh,Kerala,Alappuzha,Alappuzha,Kharif     ,Snakeguard,Other
1289,dhawal,Kerala,Alappuzha,Alappuzha,Kharif     ,Tapioca,Other
1290,dheeraj,Kerala,Alappuzha,Alappuzha,Kharif     ,Tomato,Other
1291,dheerendra,Kerala,Alappuzha,Alappuzha,Kharif     ,Wheat,Other
1292,dhermendra,Kerala,Alappuzha,Aroor,Kharif     ,Amphophalus,Amphophalus
1293,dhiraj,Kerala,Alappuzha,Aroor,Kharif     ,Ashgourd,Other
1294,dhirender,Kerala,Alappuzha,Aroor,Kharif     ,Banana,Nendra Bale
1295,dhirpal,Kerala,Alappuzha,Aroor,Kharif     ,Banana,Palayamthodan
1296,dhiru,Kerala,Alappuzha,Aroor,Kharif     ,Banana,Robusta
1297,dhisa,Kerala,Alappuzha,Aroor,Kharif     ,Banana - Green,Banana - Green
1298,dhmendar,Kerala,Alappuzha,Aroor,Kharif     ,Beetroot,Other
1299,dhodi,Kerala,Alappuzha,Aroor,Kharif     ,Bhindi(Ladies Finger),Other
1300,dhola,Kerala,Alappuzha,Aroor,Kharif     ,Bitter gourd,Other
1301,dholi,Kerala,Alappuzha,Aroor,Rabi       ,Brinjal,Other
1302,dhram,Kerala,Alappuzha,Aroor,Kharif     ,Cabbage,Other
1303,dhrama,Kerala,Alappuzha,Aroor,Kharif     ,Capsicum,Other
1304,dhrambir,Kerala,Alappuzha,Aroor,Rabi       ,Carrot,Other
1305,dhramender,Kerala,Alappuzha,Aroor,Kharif     ,Cauliflower,Other
1306,dhrampal,Kerala,Alappuzha,Aroor,Rabi       ,Cowpea(Veg),Other
1307,dhrampla,Kerala,Alappuzha,Aroor,Kharif     ,Cucumbar(Kheera),Other
1308,dhramveer,Kerala,Alappuzha,Aroor,Rabi       ,Drumstick,Other
1309,dhreej,Kerala,Alappuzha,Aroor,Kharif     ,French Beans (Frasbean),Other
1310,dhrmveer,Kerala,Alappuzha,Aroor,Rabi       ,Garlic,Other
1311,dhruv,Kerala,Alappuzha,Aroor,Kharif     ,Ginger(Green),Other
1312,dhukhu,Kerala,Alappuzha,Aroor,Rabi       ,Green Chilli,Other
1313,dhulin,Kerala,Alappuzha,Aroor,Kharif     ,Green Peas,Other
1314,dhurav,Kerala,Alappuzha,Aroor,Kharif     ,Lemon,Other
1315,dhurender,Kerala,Alappuzha,Aroor,Rabi       ,Mango,Other
1316,dhurpati,Kerala,Alappuzha,Aroor,Kharif     ,Onion,Big
1317,dhuruv,Kerala,Alappuzha,Aroor,Kharif     ,Papaya,Papaya
1318,dhurv,Kerala,Alappuzha,Aroor,Kharif     ,Pineapple,Other
1319,dhurve,Kerala,Alappuzha,Aroor,Rabi       ,Potato,Other
1320,dibakar,Kerala,Alappuzha,Aroor,Kharif     ,Pumpkin,Other
1321,dibya,Kerala,Alappuzha,Aroor,Rabi       ,Ridgeguard(Tori),Other
1322,digamber,Kerala,Alappuzha,Aroor,Kharif     ,Snakeguard,Other
1323,digvijay,Kerala,Alappuzha,Aroor,Kharif     ,Tomato,Other
1324,diksha,Kerala,Alappuzha,Chengannur,Rabi       ,Amphophalus,Other
1325,dikshant,Kerala,Alappuzha,Chengannur,Kharif     ,Ashgourd,Other
1326,dil,Kerala,Alappuzha,Chengannur,Rabi       ,Banana - Green,Banana - Green
1327,dila,Kerala,Alappuzha,Chengannur,Kharif     ,Beetroot,Beetroot
1328,dilawar,Kerala,Alappuzha,Chengannur,Kharif     ,Bhindi(Ladies Finger),Other
1329,dilbar,Kerala,Alappuzha,Chengannur,Kharif     ,Bitter gourd,Other
1330,dildar,Kerala,Alappuzha,Chengannur,Kharif     ,Bottle gourd,Other
1331,dilip,Kerala,Alappuzha,Chengannur,Kharif     ,Brinjal,Brinjal
1332,dilish,Kerala,Alappuzha,Chengannur,Rabi       ,Cabbage,Other
1333,diljan,Kerala,Alappuzha,Chengannur,Kharif     ,Capsicum,Other
1334,dilkhush,Kerala,Alappuzha,Chengannur,Rabi       ,Carrot,Other
1335,dilkush,Kerala,Alappuzha,Chengannur,Kharif     ,Cauliflower,Other
1336,dilsad,Kerala,Alappuzha,Chengannur,Rabi       ,Colacasia,Colacasia
1337,dilsah,Kerala,Alappuzha,Chengannur,Kharif     ,Cowpea(Veg),Cowpea (Veg)
1338,dilshad,Kerala,Alappuzha,Chengannur,Kharif     ,Cucumbar(Kheera),Other
1339,dilshadi,Kerala,Alappuzha,Chengannur,Rabi       ,Drumstick,Other
1340,dilshana,Kerala,Alappuzha,Chengannur,Kharif     ,Garlic,Garlic
1341,dilvar,Kerala,Alappuzha,Chengannur,Rabi       ,Ginger(Green),Green Ginger
1342,dimpal,Kerala,Alappuzha,Chengannur,Kharif     ,Green Chilli,Green Chilly
1343,dimple,Kerala,Alappuzha,Chengannur,Rabi       ,Onion,Onion
1344,dimpu,Kerala,Alappuzha,Chengannur,Kharif     ,Onion,Small
1345,dimpy,Kerala,Alappuzha,Chengannur,Rabi       ,Potato,Potato
1346,dineesh,Kerala,Alappuzha,Chengannur,Kharif     ,Pumpkin,Other
1347,dinesh,Kerala,Alappuzha,Chengannur,Kharif     ,Snakeguard,Other
1348,dinkar,Kerala,Alappuzha,Chengannur,Kharif     ,Tomato,Tomato
1349,dipa,Kerala,Alappuzha,Cherthala,Rabi       ,Amaranthus,Other
1350,dipak,Kerala,Alappuzha,Cherthala,Kharif     ,Ashgourd,Other
1351,dipali,Kerala,Alappuzha,Harippad,Kharif     ,Amaranthus,Other
1352,dipanshi,Kerala,Alappuzha,Harippad,Kharif     ,Amphophalus,Other
1353,dipanshu,Kerala,Alappuzha,Harippad,Kharif     ,Ashgourd,Other
1354,dipansu,Kerala,Alappuzha,Harippad,Kharif     ,Banana,Nendra Bale
1355,dipeeka,Kerala,Alappuzha,Harippad,Kharif     ,Banana - Green,Other
1356,dipendra,Kerala,Alappuzha,Harippad,Kharif     ,Beetroot,Other
1357,dipika,Kerala,Alappuzha,Harippad,Kharif     ,Bhindi(Ladies Finger),Other
1358,dipti,Kerala,Alappuzha,Harippad,Kharif     ,Bitter gourd,Other
1359,dipu,Kerala,Alappuzha,Harippad,Kharif     ,Bottle gourd,Other
1360,dirgaj,Kerala,Alappuzha,Harippad,Kharif     ,Brinjal,Other
1361,disha,Kerala,Alappuzha,Harippad,Kharif     ,Cabbage,Other
1362,dishad,Kerala,Alappuzha,Harippad,Rabi       ,Capsicum,Other
1363,dishant,Kerala,Alappuzha,Harippad,Kharif     ,Carrot,Other
1364,dishu,Kerala,Alappuzha,Harippad,Kharif     ,Cowpea(Veg),Other
1365,disi,Kerala,Alappuzha,Harippad,Kharif     ,Cucumbar(Kheera),Other
1366,diti,Kerala,Alappuzha,Harippad,Kharif     ,Drumstick,Other
1367,divaie,Kerala,Alappuzha,Harippad,Kharif     ,Lemon,Other
1368,divakar,Kerala,Alappuzha,Harippad,Rabi       ,Mango,Other
1369,divansh,Kerala,Alappuzha,Harippad,Kharif     ,Onion,Big
1370,divaraj,Kerala,Alappuzha,Harippad,Rabi       ,Onion,Other
1371,divy,Kerala,Alappuzha,Harippad,Kharif     ,Pumpkin,Other
1372,divya,Kerala,Alappuzha,Harippad,Kharif     ,Snakeguard,Other
1373,divyansh,Kerala,Alappuzha,Harippad,Kharif     ,Tapioca,Other
1374,diwakar,Kerala,Alappuzha,Harippad,Rabi       ,Tomato,Other
1375,diwan,Kerala,Alappuzha,Kayamkulam,Kharif     ,Amaranthus,Other
1376,diwansi,Kerala,Alappuzha,Kayamkulam,Kharif     ,Amphophalus,Other
1377,dixya,Kerala,Alappuzha,Kayamkulam,Rabi       ,Ashgourd,Other
1378,diya,Kerala,Alappuzha,Kayamkulam,Kharif     ,Banana,Nendra Bale
1379,dolat,Kerala,Alappuzha,Kayamkulam,Rabi       ,Banana,Palayamthodan
1380,doli,Kerala,Alappuzha,Kayamkulam,Kharif     ,Banana - Green,Other
1381,dolley,Kerala,Alappuzha,Kayamkulam,Rabi       ,Beetroot,Other
1382,dolly,Kerala,Alappuzha,Kayamkulam,Kharif     ,Bhindi(Ladies Finger),Other
1383,dolo,Kerala,Alappuzha,Kayamkulam,Rabi       ,Bitter gourd,Other
1384,doly,Kerala,Alappuzha,Kayamkulam,Kharif     ,Brinjal,Other
1385,doodhnath,Kerala,Alappuzha,Kayamkulam,Rabi       ,Cabbage,Other
1386,dord,Kerala,Alappuzha,Kayamkulam,Kharif     ,Carrot,Other
1387,dorilal,Kerala,Alappuzha,Kayamkulam,Rabi       ,Cauliflower,Other
1388,doulat,Kerala,Alappuzha,Kayamkulam,Kharif     ,Cowpea(Veg),Other
1389,dowlat,Kerala,Alappuzha,Kayamkulam,Rabi       ,Cucumbar(Kheera),Other
1390,dropati,Kerala,Alappuzha,Kayamkulam,Kharif     ,Drumstick,Other
1391,dropti,Kerala,Alappuzha,Kayamkulam,Kharif     ,French Beans (Frasbean),Other
1392,druga,Kerala,Alappuzha,Kayamkulam,Rabi       ,Ginger(Green),Other
1393,dukhi,Kerala,Alappuzha,Kayamkulam,Kharif     ,Green Chilli,Other
1394,dulal,Kerala,Alappuzha,Kayamkulam,Kharif     ,Onion,Big
1395,dular,Kerala,Alappuzha,Kayamkulam,Rabi       ,Onion,Small
1396,dulari,Kerala,Alappuzha,Kayamkulam,Kharif     ,Potato,Other
1397,dulichand,Kerala,Alappuzha,Kayamkulam,Rabi       ,Pumpkin,Other
1398,dumani,Kerala,Alappuzha,Kayamkulam,Kharif     ,Snakeguard,Other
1399,dumnik,Kerala,Alappuzha,Kayamkulam,Rabi       ,Tomato,Other
1400,dund,Kerala,Alappuzha,Madhavapuram,Kharif     ,Amaranthus,Other
1401,duni,Kerala,Alappuzha,Madhavapuram,Rabi       ,Amphophalus,Other
1402,dur,Kerala,Ernakulam,Aluva,Kharif     ,Amaranthus,Amaranthus
1403,duraga,Kerala,Ernakulam,Aluva,Kharif     ,Ashgourd,Ashgourd
1404,durg,Kerala,Ernakulam,Aluva,Kharif     ,Banana - Green,Banana - Green
1405,durga,Kerala,Ernakulam,Aluva,Kharif     ,Bhindi(Ladies Finger),Bhindi
1406,durgabai,Kerala,Ernakulam,Aluva,Rabi       ,Bitter gourd,Bitter Gourd
1407,durgalal,Kerala,Ernakulam,Aluva,Kharif     ,Brinjal,Brinjal
1408,durganand,Kerala,Ernakulam,Aluva,Rabi       ,Cabbage,Cabbage
1409,durgash,Kerala,Ernakulam,Aluva,Kharif     ,Carrot,Carrot
1410,durgashankar,Kerala,Ernakulam,Aluva,Rabi       ,Cauliflower,Other
1411,durgawati,Kerala,Ernakulam,Aluva,Kharif     ,Colacasia,Other
1412,durgesh,Kerala,Ernakulam,Aluva,Rabi       ,Cowpea(Veg),Cowpea (Veg)
1413,durgpal,Kerala,Ernakulam,Aluva,Kharif     ,Cucumbar(Kheera),Cucumbar
1414,durjan,Kerala,Ernakulam,Aluva,Rabi       ,Drumstick,Drumstick
1415,durvesh,Kerala,Ernakulam,Aluva,Kharif     ,Elephant Yam (Suran),Other
1416,dushyant,Kerala,Ernakulam,Aluva,Kharif     ,Ginger(Green),Green Ginger
1417,dvndavva,Kerala,Ernakulam,Aluva,Kharif     ,Green Chilli,Green Chilly
1418,dwarika,Kerala,Ernakulam,Aluva,Kharif     ,Little gourd (Kundru),Other
1419,dwarka,Kerala,Ernakulam,Aluva,Rabi       ,Mango (Raw-Ripe),Mango - Raw-Ripe
1420,dwrikaprasad,Kerala,Ernakulam,Aluva,Kharif     ,Onion,Big
1421,dya,Kerala,Ernakulam,Aluva,Rabi       ,Pineapple,Pine Apple
1422,ebane,Kerala,Ernakulam,Aluva,Kharif     ,Potato,Potato
1423,edris,Kerala,Ernakulam,Aluva,Rabi       ,Pumpkin,Pumpkin
1424,ekamjeet,Kerala,Ernakulam,Aluva,Kharif     ,Snakeguard,Snakeguard
1425,ekata,Kerala,Ernakulam,Aluva,Rabi       ,Tapioca,Tapioca
1426,ekram,Kerala,Ernakulam,Aluva,Kharif     ,Tomato,Tomato
1427,ekta,Kerala,Ernakulam,Angamaly,Rabi       ,Amaranthus,Amaranthus
1428,eldro,Kerala,Ernakulam,Angamaly,Kharif     ,Amphophalus,Amphophalus
1429,eliyas,Kerala,Ernakulam,Angamaly,Rabi       ,Ashgourd,Ashgourd
1430,elwin,Kerala,Ernakulam,Angamaly,Kharif     ,Banana,Palayamthodan
1431,emilia,Kerala,Ernakulam,Angamaly,Rabi       ,Banana,Poovan
1432,emran,Kerala,Ernakulam,Angamaly,Kharif     ,Banana - Green,Banana - Green
1433,englas,Kerala,Ernakulam,Angamaly,Rabi       ,Beetroot,Beetroot
1434,eshavarya,Kerala,Ernakulam,Angamaly,Kharif     ,Bhindi(Ladies Finger),Bhindi
1435,eshwari,Kerala,Ernakulam,Angamaly,Rabi       ,Bitter gourd,Bitter Gourd
1436,esrail,Kerala,Ernakulam,Angamaly,Kharif     ,Bottle gourd,Bottle Gourd
1437,etahsaam,Kerala,Ernakulam,Angamaly,Rabi       ,Brinjal,Brinjal
1438,evan,Kerala,Ernakulam,Angamaly,Rabi       ,Cabbage,Cabbage
1439,ezaz,Kerala,Ernakulam,Angamaly,Rabi       ,Carrot,Carrot
1440,faaija,Kerala,Ernakulam,Angamaly,Rabi       ,Cauliflower,Cauliflower
1441,fahija,Kerala,Ernakulam,Angamaly,Rabi       ,Cluster beans,Cluster Beans
1442,fahim,Kerala,Ernakulam,Angamaly,Rabi       ,Colacasia,Other
1443,fahira,Kerala,Ernakulam,Angamaly,Rabi       ,Cowpea(Veg),Cowpea (Veg)
1444,faijal,Kerala,Ernakulam,Angamaly,Rabi       ,Cucumbar(Kheera),Other
1445,faijina,Kerala,Ernakulam,Angamaly,Rabi       ,Drumstick,Drumstick
1446,faim,Kerala,Ernakulam,Angamaly,Rabi       ,Garlic,Average
1447,faimuddin,Kerala,Ernakulam,Angamaly,Rabi       ,Ginger(Green),Green Ginger
1448,faisal,Kerala,Ernakulam,Angamaly,Rabi       ,Green Chilli,Green Chilly
1449,faiyaaz,Kerala,Ernakulam,Angamaly,Rabi       ,Little gourd (Kundru),Other
1450,faiz,Kerala,Ernakulam,Angamaly,Rabi       ,Mango (Raw-Ripe),Mango - Raw-Ripe
1451,faizal,Kerala,Ernakulam,Angamaly,Rabi       ,Onion,Big
1452,faizan,Kerala,Ernakulam,Angamaly,Kharif     ,Pineapple,Pine Apple
1453,faizudeen,Kerala,Ernakulam,Angamaly,Kharif     ,Potato,Potato
1454,faizur,Kerala,Ernakulam,Angamaly,Kharif     ,Pumpkin,Pumpkin
1455,fakerey,Kerala,Ernakulam,Angamaly,Rabi       ,Snakeguard,Snakeguard
1456,fakiha,Kerala,Ernakulam,Angamaly,Kharif     ,Tapioca,Tapioca
1457,fakir,Kerala,Ernakulam,Angamaly,Rabi       ,Tomato,Tomato
1458,fakiri,Kerala,Ernakulam,Ernakulam,Kharif     ,Amphophalus,Amphophalus
1459,fakrrudeen,Kerala,Ernakulam,Ernakulam,Rabi       ,Ashgourd,Ashgourd
1460,fakrudeen,Kerala,Ernakulam,Ernakulam,Kharif     ,Banana,Palayamthodan
1461,fanni,Kerala,Ernakulam,Ernakulam,Rabi       ,Banana - Green,Banana - Green
1462,faqir,Kerala,Ernakulam,Ernakulam,Kharif     ,Beetroot,Beetroot
1463,fara,Kerala,Ernakulam,Ernakulam,Rabi       ,Bhindi(Ladies Finger),Bhindi
1464,farah,Kerala,Ernakulam,Ernakulam,Kharif     ,Bitter gourd,Bitter Gourd
1465,faraha,Kerala,Ernakulam,Ernakulam,Rabi       ,Brinjal,Brinjal
